airline,month,day_of_the_week,source,source_busy,destination,destination_busy,dep_timeZone,arrival_timeZone,duration,total_stops,busy_Intermediate,price
Multiple carriers,June,Monday,Delhi,1,Cochin,1,afternoon,night,455,1,0,7038.0
Multiple carriers,June,Monday,Delhi,1,Cochin,1,evening,night,460,2,1,18275.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,night,afternoon,665,1,1,17057.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,night,afternoon,795,1,1,17057.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,night,afternoon,690,1,1,13135.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,night,evening,890,1,1,13399.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,night,evening,845,1,1,13875.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,afternoon,570,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,795,1,1,15353.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,730,1,1,15135.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,755,1,1,15077.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,afternoon,510,1,1,15603.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,710,1,1,15867.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,840,1,1,15603.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,afternoon,375,1,1,17267.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,afternoon,505,1,1,17267.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,835,1,1,17267.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,afternoon,480,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,680,1,1,15135.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,680,1,1,15411.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,705,1,1,15077.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,evening,705,1,1,15353.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,810,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,afternoon,450,1,1,15078.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,afternoon,450,1,1,17267.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,780,1,1,15078.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,625,1,1,15135.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,afternoon,395,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,595,1,1,15411.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,725,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,afternoon,390,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,afternoon,390,1,1,15078.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,615,1,1,15342.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,720,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,720,1,1,15078.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,580,1,1,15135.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,605,1,1,15077.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,560,1,1,15342.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,665,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,530,1,1,16497.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,915,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,510,1,1,15411.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,535,1,1,15353.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,640,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,510,1,1,15077.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,440,1,1,15135.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,465,1,1,15342.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,465,1,1,15077.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,570,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,evening,455,1,1,15353.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,765,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,755,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,755,1,1,15603.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,480,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,480,1,1,15603.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,700,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,425,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,620,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,575,1,1,15136.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,evening,night,515,1,1,24318.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,evening,night,485,1,1,17057.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,evening,night,470,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,evening,night,455,1,1,16863.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,evening,night,395,1,1,15147.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,565,3,1,21829.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,915,1,0,6916.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,afternoon,540,1,0,7563.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,910,1,0,7563.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,afternoon,385,1,0,10276.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,755,1,0,10276.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,465,1,0,7563.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,855,2,0,7084.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,early morning,night,850,2,0,7731.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,morning,night,695,2,0,10444.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,495,2,0,10759.0
Multiple carriers,March,Wednesday,Delhi,1,Cochin,1,afternoon,night,630,2,1,21483.0
Multiple carriers,May,Monday,Delhi,1,Cochin,1,early morning,evening,690,1,1,10529.0
Multiple carriers,May,Monday,Delhi,1,Cochin,1,morning,evening,600,1,1,10407.0
Multiple carriers,May,Monday,Delhi,1,Cochin,1,morning,evening,520,1,1,9794.0
Multiple carriers,May,Monday,Delhi,1,Cochin,1,afternoon,night,480,1,1,13727.0
Multiple carriers,May,Monday,Delhi,1,Cochin,1,evening,night,390,1,1,8073.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,night,afternoon,460,1,1,10678.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,night,evening,845,1,1,10678.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,780,1,1,11789.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,795,1,1,8266.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,night,900,1,1,7005.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,755,1,1,7354.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,720,1,1,12192.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,night,840,1,1,7408.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,730,1,1,14848.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,night,835,1,1,13587.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,690,1,1,12524.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,705,1,1,7354.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,evening,705,1,1,9001.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,night,810,1,1,7740.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,660,1,1,12192.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,675,1,1,14848.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,780,1,1,13587.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,645,1,1,7677.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,615,1,1,12524.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,735,1,1,7740.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,600,1,1,12192.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,720,1,1,13587.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,585,1,1,11622.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,930,1,1,13377.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,930,1,1,7723.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,540,1,1,12717.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,660,1,1,7933.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,910,1,1,6795.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,520,1,1,11789.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,535,1,1,8266.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,640,1,1,7005.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,505,1,1,10877.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,520,1,1,7354.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,455,1,1,10877.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,470,1,1,7354.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,840,1,1,13377.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,570,1,1,13587.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,830,1,1,6795.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,440,1,1,11789.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,evening,455,1,1,8266.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,560,1,1,7005.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,760,1,1,6795.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,evening,385,1,1,8266.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,490,1,1,7005.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,750,1,1,13377.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,750,1,1,7198.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,480,1,1,13587.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,480,1,1,7408.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,690,1,1,13377.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,420,1,1,13587.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,615,1,1,6795.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,570,1,1,13377.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,evening,night,510,1,1,7198.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,evening,night,480,1,1,13377.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,evening,night,465,1,1,6795.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,evening,night,450,1,1,7198.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,evening,night,390,1,1,7530.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,afternoon,545,1,0,9646.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,night,925,1,0,9646.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,early morning,night,920,1,0,7038.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,afternoon,385,1,0,9646.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,morning,night,765,1,0,9646.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,455,1,0,7038.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,afternoon,night,625,2,1,15965.0
Multiple carriers,June,Thursday,Delhi,1,Cochin,1,evening,night,460,2,1,18275.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,night,early morning,440,1,1,13977.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,night,afternoon,755,1,1,18260.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,night,afternoon,640,1,1,18260.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,night,afternoon,535,1,1,16259.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,night,evening,870,1,1,11249.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,night,evening,900,1,1,10782.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,795,1,1,14408.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,825,1,1,13941.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,night,900,1,1,13677.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,755,1,1,13082.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,785,1,1,12615.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,745,1,1,14817.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,night,850,1,1,14086.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,765,1,1,15237.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,evening,735,1,1,12615.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,evening,675,1,1,19332.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,evening,705,1,1,16287.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,night,780,1,1,16023.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,evening,665,1,1,18492.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,night,740,1,1,18228.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,afternoon,night,630,1,1,14086.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,afternoon,night,620,1,1,15200.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,afternoon,night,575,1,1,14086.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,evening,night,515,1,1,14343.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,evening,night,490,1,1,12616.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,evening,night,440,1,1,14086.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,evening,night,395,1,1,13677.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,afternoon,545,1,0,6916.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,night,915,1,0,6916.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,afternoon,385,1,0,8386.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,afternoon,night,545,1,0,9856.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,early morning,night,855,2,0,8620.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,morning,night,695,2,0,10090.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,afternoon,night,485,2,0,11560.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,afternoon,night,630,2,1,34608.0
Multiple carriers,March,Saturday,Delhi,1,Cochin,1,evening,night,465,2,1,23583.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,early morning,afternoon,440,1,1,8323.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,morning,evening,660,1,1,11142.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,morning,evening,630,1,1,10877.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,morning,evening,630,1,1,8371.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,morning,evening,615,1,1,12853.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,morning,evening,520,1,1,6106.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,morning,night,830,1,1,6645.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,afternoon,evening,385,1,1,6481.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,afternoon,night,480,1,1,12537.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,evening,night,510,1,1,6838.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,evening,night,480,1,1,13017.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,evening,night,465,1,1,8535.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,evening,night,390,1,1,7363.0
Multiple carriers,April,Tuesday,Delhi,1,Cochin,1,early morning,evening,665,1,0,6601.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,night,evening,845,1,1,9103.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,night,evening,860,1,1,7575.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,780,1,1,9794.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,795,1,1,8266.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,night,900,1,1,7670.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,755,1,1,7787.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,720,1,1,10197.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,730,1,1,11142.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,night,835,1,1,10546.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,690,1,1,9315.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,690,1,1,9794.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,705,1,1,7787.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,evening,705,1,1,8266.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,night,810,1,1,7670.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,660,1,1,10197.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,675,1,1,9871.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,630,1,1,9627.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,645,1,1,8099.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,615,1,1,9794.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,630,1,1,8266.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,600,1,1,10197.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,615,1,1,14323.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,720,1,1,13727.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,720,1,1,8073.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,930,1,1,15078.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,540,1,1,10197.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,555,1,1,14323.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,660,1,1,13727.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,910,1,1,9021.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,520,1,1,9794.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,535,1,1,8266.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,640,1,1,7670.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,505,1,1,9103.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,520,1,1,7575.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,455,1,1,9103.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,470,1,1,7575.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,840,1,1,15078.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,465,1,1,14323.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,570,1,1,13727.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,night,830,1,1,9021.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,morning,evening,455,1,1,8266.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,760,1,1,34273.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,750,1,1,15078.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,750,1,1,9424.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,evening,375,1,1,14323.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,480,1,1,13727.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,480,1,1,8073.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,420,1,1,13727.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,afternoon,night,630,1,1,15078.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,evening,night,510,1,1,9424.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,evening,night,480,1,1,15078.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,evening,night,465,1,1,9021.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,evening,night,435,1,1,15078.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,evening,night,390,1,1,9424.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,afternoon,545,1,0,8018.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,night,925,1,0,8310.0
Multiple carriers,May,Thursday,Delhi,1,Cochin,1,early morning,afternoon,540,1,0,6513.0
